Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2005","2005","ha","3162","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2005","2005","kg/ha","14960.5","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2005","2005","t","47305","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2006","2006","ha","3283","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2006","2006","kg/ha","14398.7","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2006","2006","t","47271","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2007","2007","ha","3376","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2007","2007","kg/ha","12261.8","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2007","2007","t","41396","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2008","2008","ha","3501","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2008","2008","kg/ha","12420.7","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2008","2008","t","43485","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2009","2009","ha","3568","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2009","2009","kg/ha","16847","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2009","2009","t","60110","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2010","2010","ha","4344","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2010","2010","kg/ha","12001.8","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2010","2010","t","52136","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2011","2011","ha","4365","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2011","2011","kg/ha","16481.6","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2011","2011","t","71942","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2012","2012","ha","4486","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2012","2012","kg/ha","16959.9","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2012","2012","t","76082","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2013","2013","ha","4440","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2013","2013","kg/ha","18243","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2013","2013","t","80999","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2014","2014","ha","3858","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2014","2014","kg/ha","22198.5","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2014","2014","t","85641.9","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2015","2015","ha","3790","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2015","2015","kg/ha","19145.6","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2015","2015","t","72562","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2016","2016","ha","4313","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2016","2016","kg/ha","17242.7","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2016","2016","t","74364","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2017","2017","ha","4234","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2017","2017","kg/ha","18364.6","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2017","2017","t","77757","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2018","2018","ha","3978","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2018","2018","kg/ha","19808.4","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2018","2018","t","78797.87","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2019","2019","ha","3994","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2019","2019","kg/ha","21786.7","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2019","2019","t","87016","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","3991","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2020","2020","kg/ha","21373.8","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2020","2020","t","85303","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2021","2021","ha","4053","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2021","2021","kg/ha","20731.5","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2021","2021","t","84018","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2022","2022","ha","4008","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2022","2022","kg/ha","21427.9","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2022","2022","t","85874.62","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01322","Lemons and limes","2023","2023","ha","4034","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01322","Lemons and limes","2023","2023","kg/ha","22277.4","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01322","Lemons and limes","2023","2023","t","89860.27","I","Imputed value",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01704","Lentils, dry","2000","2000","ha","690","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01704","Lentils, dry","2000","2000","kg/ha","281.2","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2000","2000","t","194","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01704","Lentils, dry","2001","2001","ha","920","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01704","Lentils, dry","2001","2001","kg/ha","497.8","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2001","2001","t","458","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01704","Lentils, dry","2002","2002","ha","920","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01704","Lentils, dry","2002","2002","kg/ha","472.8","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2002","2002","t","435","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01704","Lentils, dry","2003","2003","ha","840","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01704","Lentils, dry","2003","2003","kg/ha","583.3","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2003","2003","t","490","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5312","Area harvested","01704","Lentils, dry","2004","2004","ha","862","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01704","Lentils, dry","2004","2004","kg/ha","711.1","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01704","Lentils, dry","2004","2004","t","613","A","Official figure",""
